cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
13106482,8.8765E+11,1358262786,12/29/2016,,39.98,1,39.98,,,700371,READY TO WEAR,COLLECTIONS RTW
10640893,8.05498E+11,1266433959,10/22/2016,,44.98,2,89.96,,,742324,READY TO WEAR,SPECIAL SIZES
10640893,8.05498E+11,1206633509,06/12/2016,7/26/2016,35.98,3,107.94,2,71.96,742324,READY TO WEAR,SPECIAL SIZES
11687693,7.6637E+11,1199036272,4/30/2016,,37.49,1,37.49,,,772565,HOME,SOFT HOME
11687693,7.6637E+11,1200049057,05/04/2016,,37.49,1,37.49,,,772565,HOME,SOFT HOME
10506067,31007402702,1209847257,07/01/2016,,22.39,2,44.78,,,744772,MENS & KIDS,TOTAL MENS
10506067,31007402702,1230014598,8/23/2016,,24.99,2,49.98,,,744772,MENS & KIDS,TOTAL MENS
15134577,3.14589E+12,1233310977,8/30/2016,,125,1,125,,,780749,BEAUTY,FRAGRANCES
15134577,3.14589E+12,1307614122,11/25/2016,,125,1,125,,,780749,BEAUTY,FRAGRANCES
12969489,8672335789,1364134686,01/09/2017,,6.42,3,19.26,,,784698,CENTER CORE,INTIMATE APPAREL/HOSIERY
12969489,8672335789,1365791130,01/09/2017,1/18/2017,6.42,3,19.26,3,19.26,784698,CENTER CORE,INTIMATE APPAREL/HOSIERY
10016780,7.4341E+11,1183327305,02/10/2016,,303.19,1,303.19,,,716636,CENTER CORE,FINE JEWELRY
10016780,7.4341E+11,1182027323,02/06/2016,,322.14,1,322.14,,,716636,CENTER CORE,FINE JEWELRY
10368233,7.45606E+11,1183735618,2/14/2016,,78.19,1,78.19,,,721860,HOME,SOFT HOME
10368233,7.45606E+11,1183684541,2/14/2016,,91.99,1,91.99,,,721860,HOME,SOFT HOME
10645493,7.04624E+11,1280422080,10/30/2016,,27.99,1,27.99,,,822322,READY TO WEAR,SPECIAL SIZES
10645493,7.04624E+11,1202508191,5/17/2016,5/30/2016,26.39,1,26.39,1,26.39,822322,READY TO WEAR,SPECIAL SIZES
15275756,7.04624E+11,1187788183,03/09/2016,,27.74,1,27.74,,,822322,READY TO WEAR,SPECIAL SIZES
15275756,7.04624E+11,1217021790,7/30/2016,,19.99,2,39.98,,,822322,READY TO WEAR,SPECIAL SIZES
14561238,71160074460,1260409908,10/10/2016,11/01/2016,23.99,3,71.97,1,23.99,740066,HOME,SOFT HOME
14561238,71160074460,1252194180,10/02/2016,,19.99,2,39.98,,,740066,HOME,SOFT HOME
11573342,7.83049E+11,1195048490,4/15/2016,,33.97,1,33.97,,,861341,HOME,SOFT HOME
11573342,7.83049E+11,1193846976,04/08/2016,,33.98,2,67.96,,,861341,HOME,SOFT HOME
13090332,7.60433E+11,1189288944,3/18/2016,3/26/2016,239.99,1,239.99,1,239.99,656650,HOME,SOFT HOME
13090332,7.60433E+11,1189276712,3/17/2016,3/26/2016,239.99,1,239.99,1,239.99,656650,HOME,SOFT HOME
11850735,8.8765E+11,1229684199,8/23/2016,,27.98,1,27.98,,,817261,READY TO WEAR,COLLECTIONS RTW
11850735,8.8765E+11,1209478215,6/28/2016,,27.98,1,27.98,,,817261,READY TO WEAR,COLLECTIONS RTW
12821604,8.8765E+11,1222546893,08/10/2016,,34.98,1,34.98,,,817261,READY TO WEAR,COLLECTIONS RTW
12821604,8.8765E+11,1192118269,04/02/2016,,34.98,1,34.98,,,817261,READY TO WEAR,COLLECTIONS RTW
13816322,34086700936,1199357046,05/01/2016,,7.5,2,15,,,766081,HOME,SOFT HOME
13816322,34086700936,1194309040,04/10/2016,,6.99,4,27.96,,,766081,HOME,SOFT HOME
12845696,7.34737E+11,1209561393,6/30/2016,,5.59,1,5.59,,,915939,HOME,SOFT HOME
12845696,7.34737E+11,1203897778,5/28/2016,,5.94,1,5.94,,,915939,HOME,SOFT HOME
12845696,7.34737E+11,1211179113,07/12/2016,,3.99,2,7.98,,,915939,HOME,SOFT HOME
12155862,7.24783E+11,1203780139,5/28/2016,,28,1,28,,,804907,CENTER CORE,INTIMATE APPAREL/HOSIERY
12155862,7.24783E+11,1202835557,5/22/2016,06/06/2016,28,1,28,1,28,804907,CENTER CORE,INTIMATE APPAREL/HOSIERY
12805290,8.29486E+11,1185166283,2/21/2016,3/18/2016,19.99,2,39.98,1,19.99,929041,HOME,SOFT HOME
12805290,8.29486E+11,1184948156,2/21/2016,2/27/2016,19.99,2,39.98,2,39.98,929041,HOME,SOFT HOME
15499774,7.65942E+11,1216186812,7/27/2016,,9,2,18,,,807868,CENTER CORE,INTIMATE APPAREL/HOSIERY
15499774,7.65942E+11,1210441793,07/07/2016,,7.29,2,14.58,,,807868,CENTER CORE,INTIMATE APPAREL/HOSIERY
15499774,7.65942E+11,1372048899,1/16/2017,,6.75,2,13.5,,,807868,CENTER CORE,INTIMATE APPAREL/HOSIERY
11363898,7.6636E+11,1299713937,11/19/2016,,12.99,1,12.99,,,945286,HOME,SOFT HOME
11361815,7.6636E+11,1259297518,11/17/2016,,12.99,1,12.99,,,945286,HOME,SOFT HOME
11363898,7.6636E+11,1299756921,11/17/2016,,12.99,2,25.98,,,945286,HOME,SOFT HOME
14252429,7.6636E+11,1249273437,9/28/2016,,19.99,1,19.99,,,945286,HOME,SOFT HOME
14252429,7.6636E+11,1190282165,3/23/2016,,19.99,1,19.99,,,945286,HOME,SOFT HOME
11361815,7.6636E+11,1299615750,11/19/2016,,12.99,1,12.99,,,945286,HOME,SOFT HOME
10950001,6.04215E+11,1262416861,11/23/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1247668212,9/24/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1267427709,10/23/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1353840570,12/23/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1212077545,7/16/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1200944798,05/07/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1185379136,2/24/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1229345868,8/24/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
10950001,6.04215E+11,1207185979,6/16/2016,,34,1,34,,,946685,BEAUTY,COSMETICS
15396666,11172806376,AH16471284257,07/04/2016,,28.89,1,28.89,,,793090,HOME,SOFT HOME
15396666,11172806376,1278435252,10/29/2016,,33.99,1,33.99,,,793090,HOME,SOFT HOME
15396666,11172806376,1297358943,11/14/2016,,25.49,1,25.49,,,793090,HOME,SOFT HOME
10258652,7.73602E+11,1364140938,01/06/2017,,31,1,31,,,673913,BEAUTY,COSMETICS
10258652,7.73602E+11,1295844195,11/12/2016,,31,1,31,,,673913,BEAUTY,COSMETICS
15480387,37882169471,1310108676,11/25/2016,,14.91,1,14.91,,,862618,MENS & KIDS,TOTAL MENS
15480387,37882169471,1335250722,12/08/2016,,13.29,1,13.29,,,862618,MENS & KIDS,TOTAL MENS
11599225,8.83558E+11,1182114532,02/05/2016,05/06/2016,16,1,16,1,16,828385,CENTER CORE,FASHION JEWELRY / WATCHES
11599225,8.83558E+11,1244725392,9/21/2016,,15,1,15,,,828385,CENTER CORE,FASHION JEWELRY / WATCHES
11599225,8.83558E+11,1199176022,05/01/2016,5/25/2016,16.88,1,16.88,1,16.88,828385,CENTER CORE,FASHION JEWELRY / WATCHES
11572857,6.75716E+11,1208829777,6/26/2016,,13.97,2,27.94,,,891523,HOME,SOFT HOME
11572857,6.75716E+11,1205889291,06/08/2016,,16.97,1,16.97,,,891523,HOME,SOFT HOME
11572857,6.75716E+11,1203110287,5/22/2016,,14.97,1,14.97,,,891523,HOME,SOFT HOME
11062318,6.31925E+11,1363060446,01/04/2017,,69.5,1,69.5,,,984961,READY TO WEAR,CASUAL RTW
11062318,6.31925E+11,1188205147,03/12/2016,,54.99,1,54.99,,,984961,READY TO WEAR,CASUAL RTW
11001070,6.36202E+11,1321090920,11/28/2016,,27.99,1,27.99,,,1008870,HOME,SOFT HOME
11001070,6.36202E+11,1314532857,11/26/2016,12/16/2016,31.49,1,31.49,1,31.49,1008870,HOME,SOFT HOME
13307631,43935533519,1347189471,12/16/2016,,18.99,1,18.99,,,1015551,MENS & KIDS,TOTAL MENS
13307631,43935533519,1333325379,12/07/2016,12/17/2016,20.99,1,20.99,1,20.99,1015551,MENS & KIDS,TOTAL MENS
11387733,7.19544E+11,1184220052,2/15/2016,,18,1,18,,,832485,CENTER CORE,INTIMATE APPAREL/HOSIERY
11387733,7.19544E+11,1234438554,09/04/2016,,18,1,18,,,832485,CENTER CORE,INTIMATE APPAREL/HOSIERY
15695485,47596025703,FL16920733590,12/28/2016,,7.7,1,7.7,,,936647,HOME,SOFT HOME
15695485,47596025703,1352800431,12/22/2016,12/30/2016,7.7,1,7.7,1,7.7,936647,HOME,SOFT HOME
11378212,7.37053E+11,1259682633,10/09/2016,,253.25,1,253.25,,,819288,BEAUTY,COSMETICS
11378212,7.37053E+11,1333091235,12/08/2016,,260,1,260,,,819288,BEAUTY,COSMETICS
11026717,78715659868,1186597812,03/03/2016,,7.92,1,7.92,,,820785,CENTER CORE,INTIMATE APPAREL/HOSIERY
11026717,78715659868,1318741665,11/28/2016,,28,1,28,,,820785,CENTER CORE,INTIMATE APPAREL/HOSIERY
11796169,7.6636E+11,1237418511,09/09/2016,,16.99,1,16.99,,,696606,HOME,SOFT HOME
11796169,7.6636E+11,1277178639,10/28/2016,12/26/2016,14.99,1,14.99,1,14.99,696606,HOME,SOFT HOME
10272696,48552386623,1334489043,12/07/2016,,15.16,1,15.16,,,697153,HOME,SOFT HOME
10272696,48552386623,1345335801,12/16/2016,,15.99,2,31.98,,,697153,HOME,SOFT HOME
14375626,8.2292E+11,1207771101,6/17/2016,,22.66,1,22.66,,,867534,HOME,SOFT HOME
14375626,8.2292E+11,1207631290,6/17/2016,,22.66,1,22.66,,,867534,HOME,SOFT HOME
13082660,6.96445E+11,1220376006,08/05/2016,,13.38,2,26.76,,,703772,HOME,SOFT HOME
13082660,6.96445E+11,1188425658,3/13/2016,,13.59,2,27.18,,,703772,HOME,SOFT HOME
15627906,58665181534,1198350726,4/28/2016,,12,10,120,,,992422,MENS & KIDS,TOTAL MENS
15627906,58665181534,1215871977,7/25/2016,,12,10,120,,,992422,MENS & KIDS,TOTAL MENS
15627906,58665181534,1215288606,7/23/2016,,12,10,120,,,992422,MENS & KIDS,TOTAL MENS
12796312,7.34737E+11,1189671496,3/22/2016,,1.99,1,1.99,,,915941,HOME,SOFT HOME
12796312,7.34737E+11,1292724039,11/10/2016,,2.39,1,2.39,,,915941,HOME,SOFT HOME
11500493,31007796733,1198636771,4/28/2016,,20.99,1,20.99,,,1015097,MENS & KIDS,TOTAL MENS
11500493,31007796733,1243174104,9/18/2016,,20.24,1,20.24,,,1015097,MENS & KIDS,TOTAL MENS
13123014,8.86087E+11,1186750389,03/05/2016,,45.89,2,91.78,,,950879,HOME,SOFT HOME
13123014,8.86087E+11,1183911153,2/15/2016,,48.44,2,96.88,,,950879,HOME,SOFT HOME
13230490,6.04215E+11,TW16710845058,11/26/2016,12/09/2016,54,1,54,1,54,1146116,BEAUTY,COSMETICS
13230490,6.04215E+11,TW16020610431,12/09/2016,12/21/2016,54,1,54,1,54,1146116,BEAUTY,COSMETICS
13850983,86131235245,1297935111,11/15/2016,,5.99,12,71.88,,,908106,HOME,SOFT HOME
13850983,86131235245,1299701754,11/18/2016,,6.63,10,66.3,,,908106,HOME,SOFT HOME
10506754,37882089472,BV16410114664,11/14/2016,,13.99,2,27.98,,,741051,MENS & KIDS,TOTAL MENS
10506754,37882089472,BV16410173282,11/14/2016,,13.99,2,27.98,,,741051,MENS & KIDS,TOTAL MENS
13638764,37882089472,1200995472,05/07/2016,,19.99,1,19.99,,,741051,MENS & KIDS,TOTAL MENS
13638764,37882089472,1323947997,11/29/2016,,15.8,2,31.6,,,741051,MENS & KIDS,TOTAL MENS
15874317,7.17334E+11,1247052351,9/26/2016,,51,1,51,,,1029292,BEAUTY,COSMETICS
15874317,7.17334E+11,1204171748,5/30/2016,,51,1,51,,,1029292,BEAUTY,COSMETICS
11675022,6.08382E+11,1201892421,5/15/2016,,20.99,1,20.99,,,1232145,READY TO WEAR,CASUAL RTW
11675022,6.08382E+11,1200712509,05/05/2016,5/15/2016,34.39,1,34.39,1,34.39,1232145,READY TO WEAR,CASUAL RTW
10316888,7.71695E+11,1201025801,05/07/2016,,5.59,3,16.77,,,1053331,CENTER CORE,HANDBAGS & ACCESSORIES
10316888,7.71695E+11,1191479993,3/29/2016,,11.19,1,11.19,,,1053331,CENTER CORE,HANDBAGS & ACCESSORIES
10316888,7.71695E+11,1191589355,04/01/2016,,10.21,1,10.21,,,1053331,CENTER CORE,HANDBAGS & ACCESSORIES
10316888,7.71695E+11,1202617190,5/20/2016,,4.79,1,4.79,,,1053331,CENTER CORE,HANDBAGS & ACCESSORIES
10435767,6.08926E+11,1209972386,07/03/2016,,34,2,68,,,1336804,CENTER CORE,INTIMATE APPAREL/HOSIERY
10435767,6.08926E+11,1282226688,11/02/2016,,32,1,32,,,1336804,CENTER CORE,INTIMATE APPAREL/HOSIERY
10435767,6.08926E+11,1204753733,06/01/2016,,23.38,1,23.38,,,1336804,CENTER CORE,INTIMATE APPAREL/HOSIERY
15002911,8.83364E+11,1282558380,11/03/2016,,69.65,1,69.65,,,1250398,READY TO WEAR,MILLENNIAL/DENIM
15002911,8.83364E+11,1270551951,10/25/2016,11/13/2016,79.6,1,79.6,1,79.6,1250398,READY TO WEAR,MILLENNIAL/DENIM
15254069,6.08382E+11,1244837685,9/20/2016,,24,1,24,,,1359453,HOME,SOFT HOME
15254069,6.08382E+11,1214538930,7/23/2016,,16.99,1,16.99,,,1359453,HOME,SOFT HOME
10944343,8.83682E+11,1185876012,2/27/2016,,19,2,38,,,1385039,CENTER CORE,HANDBAGS & ACCESSORIES
10944343,8.83682E+11,1187028112,03/04/2016,,30.39,1,30.39,,,1385039,CENTER CORE,HANDBAGS & ACCESSORIES
12617619,8.83681E+11,1228806381,8/22/2016,,73.6,1,73.6,,,1386002,CENTER CORE,HANDBAGS & ACCESSORIES
12617619,8.83681E+11,1223381256,08/12/2016,09/02/2016,69,1,69,1,69,1386002,CENTER CORE,HANDBAGS & ACCESSORIES
10950938,37882154699,1266089667,10/22/2016,,11.82,2,23.64,,,1262230,MENS & KIDS,TOTAL MENS
10950938,37882154699,1206476164,06/12/2016,,12.6,2,25.2,,,1262230,MENS & KIDS,TOTAL MENS
10950938,37882154699,1356835866,12/26/2016,,13.99,2,27.98,,,1262230,MENS & KIDS,TOTAL MENS
10444648,8.06188E+11,1203520736,5/23/2016,,128.99,1,128.99,,,1300489,READY TO WEAR,CLASSIFICATIONS
10444648,8.06188E+11,1205168721,06/05/2016,,146.2,1,146.2,,,1300489,READY TO WEAR,CLASSIFICATIONS
11687693,7.6637E+11,1199036272,4/30/2016,05/04/2016,22.5,2,45,2,45,772564,HOME,SOFT HOME
11687693,7.6637E+11,1200049057,05/04/2016,05/05/2016,22.49,1,22.49,1,22.49,772564,HOME,SOFT HOME
10426835,8.84752E+11,1315980570,11/27/2016,1/28/2017,18.75,1,18.75,1,18.75,1421584,COST/WORKROOM/LEASE,LEASED
10426835,8.84752E+11,1184868668,2/21/2016,3/18/2016,21.99,1,21.99,1,21.99,1421584,COST/WORKROOM/LEASE,LEASED
12967662,7.10978E+11,1188963291,3/15/2016,,14.38,1,14.38,,,1205765,READY TO WEAR,COLLECTIONS RTW
12967662,7.10978E+11,1189750054,3/21/2016,,14.38,1,14.38,,,1205765,READY TO WEAR,COLLECTIONS RTW
12967662,7.10978E+11,1194766372,04/12/2016,07/09/2016,17.98,1,17.98,1,17.98,1205765,READY TO WEAR,COLLECTIONS RTW
14240312,6.04079E+11,1205883866,06/10/2016,,45,1,45,,,1336115,BEAUTY,COSMETICS
11388047,6.04079E+11,1203495687,5/25/2016,,45,1,45,,,1336115,BEAUTY,COSMETICS
14240312,6.04079E+11,1368476754,01/12/2017,,45,1,45,,,1336115,BEAUTY,COSMETICS
14539222,6.04079E+11,1227144795,8/21/2016,,45,1,45,,,1336115,BEAUTY,COSMETICS
14240312,6.04079E+11,1210471830,07/08/2016,,45,2,90,,,1336115,BEAUTY,COSMETICS
14539222,6.04079E+11,1317574803,11/27/2016,,45,1,45,,,1336115,BEAUTY,COSMETICS
11388047,6.04079E+11,1190839838,3/27/2016,,45,1,45,,,1336115,BEAUTY,COSMETICS
13638860,6.08381E+11,1237811100,09/11/2016,,9.59,1,9.59,,,1232667,READY TO WEAR,CASUAL RTW
13638860,6.08381E+11,1220492202,08/05/2016,,10.38,1,10.38,,,1232667,READY TO WEAR,CASUAL RTW
10070560,8.13843E+11,1265222224,1/30/2017,,53.99,1,53.99,,,1147923,HOME,SOFT HOME
10070560,8.13843E+11,1265192677,1/30/2017,,53.99,1,53.99,,,1147923,HOME,SOFT HOME
10471908,8.83299E+11,1182648703,02/07/2016,,21.99,1,21.99,,,1251062,MENS & KIDS,TOTAL CHILDRENS
10471908,8.83299E+11,1186999150,03/05/2016,,21.99,1,21.99,,,1251062,MENS & KIDS,TOTAL CHILDRENS
11210764,8.82507E+11,1326315873,12/01/2016,,20.99,1,20.99,,,1384951,MENS & KIDS,TOTAL CHILDRENS
11210764,8.82507E+11,1238219991,09/11/2016,,18.45,1,18.45,,,1384951,MENS & KIDS,TOTAL CHILDRENS
12980940,7.6637E+11,1265121021,10/21/2016,,19.99,1,19.99,,,787750,HOME,SOFT HOME
12980940,7.6637E+11,1265634145,1/27/2017,,19.99,1,19.99,,,787750,HOME,SOFT HOME
12980940,7.6637E+11,1237078002,09/09/2016,,16.99,1,16.99,,,787750,HOME,SOFT HOME
11267158,7.6212E+11,1206574177,06/12/2016,,8,1,8,,,1386015,CENTER CORE,INTIMATE APPAREL/HOSIERY
11267158,7.6212E+11,1195817088,4/16/2016,,8,1,8,,,1386015,CENTER CORE,INTIMATE APPAREL/HOSIERY
10984905,16853058808,1343526345,12/14/2016,,18.74,1,18.74,,,1156949,HOME,SOFT HOME
10984905,16853058808,1328666946,12/04/2016,,18.74,1,18.74,,,1156949,HOME,SOFT HOME
10053193,8.88274E+11,PT16080304788,8/20/2016,8/31/2016,60,1,60,1,60,1317106,MENS & KIDS,TOTAL MENS
10053193,8.88274E+11,1223304951,8/13/2016,8/20/2016,60,1,60,1,60,1317106,MENS & KIDS,TOTAL MENS
10092432,86279024091,1225452621,8/16/2016,,405.99,1,405.99,,,1524706,HOME,SOFT HOME
10092432,86279024091,1205977050,06/08/2016,8/26/2016,399.99,1,399.99,1,399.99,1524706,HOME,SOFT HOME
10256551,8.00299E+11,1211418523,07/12/2016,09/07/2016,127.49,2,254.98,2,254.98,1345862,HOME,SOFT HOME
10256551,8.00299E+11,1213916703,7/20/2016,,127.49,1,127.49,,,1345862,HOME,SOFT HOME
14328040,20714564162,1191678560,04/01/2016,,32,1,32,,,802052,BEAUTY,COSMETICS
14328040,20714564162,1283687772,11/06/2016,,32,1,32,,,802052,BEAUTY,COSMETICS
10870807,96018211194,1191451599,3/29/2016,,26.5,1,26.5,,,1352349,BEAUTY,COSMETICS
13412648,96018211194,1185456824,2/24/2016,,26.5,1,26.5,,,1352349,BEAUTY,COSMETICS
10981644,96018211194,1318497468,11/28/2016,,26.5,1,26.5,,,1352349,BEAUTY,COSMETICS
10981644,96018211194,LP16880194820,8/18/2016,,26.5,1,26.5,,,1352349,BEAUTY,COSMETICS
13412648,96018211194,1321718283,11/28/2016,,26.5,1,26.5,,,1352349,BEAUTY,COSMETICS
10870807,96018211194,1203065651,5/23/2016,,26.5,2,53,,,1352349,BEAUTY,COSMETICS
15391318,6.08382E+11,1252300389,10/02/2016,10/22/2016,31.99,1,31.99,1,31.99,1359441,HOME,SOFT HOME
15391318,6.08382E+11,1230090000,8/24/2016,,31.99,2,63.98,,,1359441,HOME,SOFT HOME
10893055,8.00299E+11,1272916026,10/26/2016,11/06/2016,75.99,1,75.99,1,75.99,1345924,HOME,SOFT HOME
10893055,8.00299E+11,1270765932,10/26/2016,,66.49,1,66.49,,,1345924,HOME,SOFT HOME
12281301,3.14776E+12,1210946885,07/10/2016,,30.5,1,30.5,,,1352350,BEAUTY,COSMETICS
12281301,3.14776E+12,1244749992,9/20/2016,,30.5,1,30.5,,,1352350,BEAUTY,COSMETICS
11495017,6.08381E+11,1223536173,08/12/2016,8/21/2016,50.97,1,50.97,1,50.97,1255890,HOME,SOFT HOME
11495017,6.08381E+11,1232653602,8/29/2016,,59.97,1,59.97,,,1255890,HOME,SOFT HOME
11495017,6.08381E+11,1222827084,08/12/2016,,50.97,1,50.97,,,1255890,HOME,SOFT HOME
11743355,7.65461E+11,1303468110,11/22/2016,,35.99,1,35.99,,,1599290,READY TO WEAR,CASUAL RTW
11743355,7.65461E+11,1187584090,03/10/2016,,37.49,1,37.49,,,1599290,READY TO WEAR,CASUAL RTW
13149439,8.83049E+11,1225815264,8/16/2016,8/19/2016,79.99,1,79.99,1,79.99,1389197,HOME,SOFT HOME
11675774,8.83049E+11,1181095317,02/01/2016,,59.49,1,59.49,,,1389197,HOME,SOFT HOME
12804459,8.83049E+11,1259692887,10/10/2016,,69.99,1,69.99,,,1389197,HOME,SOFT HOME
13149439,8.83049E+11,1226191629,8/18/2016,8/25/2016,71.99,1,71.99,1,71.99,1389197,HOME,SOFT HOME
11675774,8.83049E+11,1266023079,10/22/2016,,62.99,1,62.99,,,1389197,HOME,SOFT HOME
12804459,8.83049E+11,1256915076,10/04/2016,,69.99,1,69.99,,,1389197,HOME,SOFT HOME
11952553,23878358653,1294851636,11/12/2016,,42.49,1,42.49,,,1476610,HOME,SOFT HOME
11952553,23878358653,1305720288,11/24/2016,,39.99,1,39.99,,,1476610,HOME,SOFT HOME
13195992,22653632957,1197079225,4/19/2016,,24,3,72,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
10416838,22653632957,1279972995,10/30/2016,,14.4,1,14.4,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
13195992,22653632957,1221891972,08/09/2016,,18,4,72,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
10416838,22653632957,1206529915,06/12/2016,,12.6,1,12.6,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
13502973,22653633015,1326637818,12/03/2016,,16.8,1,16.8,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
14379183,22653633015,1186971949,03/05/2016,,24,1,24,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
14379183,22653633015,1209807875,07/01/2016,,14.4,1,14.4,,,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
13502973,22653633015,1326252210,12/03/2016,12/15/2016,16.8,1,16.8,1,16.8,1617781,CENTER CORE,INTIMATE APPAREL/HOSIERY
11704815,43935585501,1317182154,11/27/2016,12/07/2016,21.99,1,21.99,1,21.99,816053,MENS & KIDS,TOTAL MENS
11704815,43935585501,1311003825,11/26/2016,,18.99,1,18.99,,,816053,MENS & KIDS,TOTAL MENS
14661238,22653333540,SM16510501586,11/25/2016,01/11/2017,36,1,36,1,36,1490325,MENS & KIDS,TOTAL MENS
14661238,22653333540,1312117845,11/25/2016,,36,1,36,,,1490325,MENS & KIDS,TOTAL MENS
11209689,8.89043E+11,1325114490,12/01/2016,,48.65,1,48.65,,,823957,MENS & KIDS,TOTAL MENS
11209689,8.89043E+11,1238114742,09/12/2016,,33.59,2,67.18,,,823957,MENS & KIDS,TOTAL MENS
11209689,8.89043E+11,1338783354,12/10/2016,,41.99,1,41.99,,,823957,MENS & KIDS,TOTAL MENS
12233176,6.36193E+11,1232119908,8/29/2016,,6.66,5,33.3,,,1432879,HOME,SOFT HOME
12233176,6.36193E+11,1232594352,8/29/2016,,6.66,5,33.3,,,1432879,HOME,SOFT HOME
10193835,8.07746E+11,1198587622,4/28/2016,,48.99,1,48.99,,,1267653,MENS & KIDS,TOTAL CHILDRENS
10193835,8.07746E+11,1198387932,4/28/2016,,48.99,1,48.99,,,1267653,MENS & KIDS,TOTAL CHILDRENS
15856342,71160082182,1186605757,03/02/2016,4/19/2016,39.99,1,39.99,1,39.99,1349504,HOME,SOFT HOME
12943572,71160082182,1334616435,12/08/2016,,29.99,1,29.99,,,1349504,HOME,SOFT HOME
12943572,71160082182,1322009454,11/29/2016,12/07/2016,35.99,1,35.99,1,35.99,1349504,HOME,SOFT HOME
15856342,71160082182,1187255195,03/08/2016,,31.99,1,31.99,,,1349504,HOME,SOFT HOME
14679781,6.08382E+11,1265551495,1/30/2017,,67.99,1,67.99,,,1359121,HOME,SOFT HOME
14679781,6.08382E+11,1308672342,11/25/2016,,66.99,1,66.99,,,1359121,HOME,SOFT HOME
10565282,8.86067E+11,1205061287,06/04/2016,6/17/2016,39.99,1,39.99,1,39.99,1711615,MENS & KIDS,TOTAL MENS
10565282,8.86067E+11,1202360061,5/18/2016,6/15/2016,39.99,2,79.98,2,79.98,1711615,MENS & KIDS,TOTAL MENS
10565282,8.86067E+11,1207102186,6/14/2016,6/23/2016,33.75,1,33.75,1,33.75,1711615,MENS & KIDS,TOTAL MENS
10682013,7.67891E+11,1252609278,10/02/2016,,129.99,1,129.99,,,1528495,MENS & KIDS,TOTAL MENS
10682013,7.67891E+11,1252190451,10/02/2016,,129.99,1,129.99,,,1528495,MENS & KIDS,TOTAL MENS
11364094,7.67891E+11,1317137241,11/27/2016,12/14/2016,99.99,1,99.99,1,99.99,1528495,MENS & KIDS,TOTAL MENS
11364094,7.67891E+11,1352026962,12/20/2016,,99.99,1,99.99,,,1528495,MENS & KIDS,TOTAL MENS
10158071,96413136955,1210458369,07/05/2016,,9.98,1,9.98,,,1318639,MENS & KIDS,TOTAL CHILDRENS
10158071,96413136955,1187153726,03/08/2016,3/15/2016,9.98,1,9.98,1,9.98,1318639,MENS & KIDS,TOTAL CHILDRENS
10393126,7.06255E+11,1212096175,7/16/2016,,10.38,1,10.38,,,1717580,READY TO WEAR,CASUAL RTW
10393126,7.06255E+11,1201736429,05/11/2016,,12.98,2,25.96,,,1717580,READY TO WEAR,CASUAL RTW
13419340,8.05004E+11,1189084889,3/15/2016,,79.5,1,79.5,,,1531664,READY TO WEAR,SPECIAL SIZES
13417217,8.05004E+11,1194272029,04/11/2016,,47.99,1,47.99,,,1531664,READY TO WEAR,SPECIAL SIZES
13419340,8.05004E+11,1181709441,02/02/2016,,63.6,1,63.6,,,1531664,READY TO WEAR,SPECIAL SIZES
13419340,8.05004E+11,1190237233,3/23/2016,3/24/2016,37.99,1,37.99,1,37.99,1531664,READY TO WEAR,SPECIAL SIZES
13417217,8.05004E+11,1201886745,5/13/2016,,39.74,1,39.74,,,1531664,READY TO WEAR,SPECIAL SIZES
10357083,6.3087E+11,1223751222,8/13/2016,,109.99,1,109.99,,,1486147,HOME,SOFT HOME
10357083,6.3087E+11,1223068245,8/13/2016,,109.99,1,109.99,,,1486147,HOME,SOFT HOME
12261932,8.05004E+11,1196177746,4/17/2016,05/01/2016,35.99,1,35.99,1,35.99,1534387,READY TO WEAR,SPECIAL SIZES
12261932,8.05004E+11,1187132696,03/07/2016,,55.6,1,55.6,,,1534387,READY TO WEAR,SPECIAL SIZES
12261932,8.05004E+11,1190005533,3/22/2016,,35.99,2,71.98,,,1534387,READY TO WEAR,SPECIAL SIZES
12261932,8.05004E+11,1189745537,3/20/2016,05/01/2016,55.6,2,111.2,1,55.6,1534387,READY TO WEAR,SPECIAL SIZES
